Settlements.Settlement.text.castle_MC1	Малая цьвярдыня, зь якой контратакуюць захопнікаў, што ідуць аблягаць Буйнаоркал. Дугхольд вытрымаў гады артылерыйскага абстрэлу й выглядае спустошаным, але стаіць непахісна.
Settlements.Settlement.text.castle_village_MC1_1	Старая брэтонская вёска, чые руіны служаць прытулкам тутэйшым зялёнаскурым. У вёсцы таксама ёсьць малое воўчае логава, дзе гобліны гадуюць вялізных ваўкоў, каб езьдзіць на іх у бой.
Settlements.Settlement.text.castle_village_MC1_2	Малая, даўно пакінутая вёска. Кажуць, калісьці тут нават жылі сігмарыты. Ад вёскі амаль нічога не засталося; цяпер тут толькі зьбіраюць драўніну.
Settlements.Settlement.text.castle_MC2	Крэпасьць, аздобленая чарапамі й каламі. Курган вытрымаў некалькі штурмаў, якія толькі папоўнілі збор чарапоў ягоных зялёнаскурых гаспадароў.
Settlements.Settlement.text.castle_village_MC2_1	Лягер зялёнаскурых каля вялікага дрэва-шыбеніцы, акружанага мёртвымі оркамі, што не паслухаліся сваіх босаў. Жудасны помнік орчай жорсткасьці й перасьцярога ўсім чалавечкам, што праходзяць міма. Лягер служыць пераважна майстэрняю аблогавых машынаў, а суседняе дрэва з трафэямі выдатна заахвочвае гоблінаў-работнікаў.
Settlements.Settlement.text.castle_village_MC2_2	Салёны ўцёс, дзе здабываюць мінэралы. Месца кепска абароненае й часта церпіць ад брэтонскіх контратакаў.
Settlements.Settlement.text.town_BX1	Вялікая й грозная цьвярдыня Громадракава хаваецца паміж горнымі пікамі. Мала хто бачыў яе й застаўся жывы, каб распавесьці. Умацаваную шыпамі й чарапамі Громадракаву ніводная армія ня здолела нават аблажыць. Нават славуты караль Луэн Забойца Оркаў ня здолеў знайсьці гэтае логава зялёнаскурых.
Settlements.Settlement.text.village_BX1_1	Брукватэр — бедная грамада на ўзьбярэжжы мора Мананспоорт, якая складаецца пераважна зь некалькіх занядбаных хатаў, струхлелых заезных двароў і жменькі рыбацкіх халупаў. Гэта адзінае населенае селішча на старажытнай прыбярэжнай дарозе паміж Марыенбургам і Брэтоніяй, таму яно, відаць, існуе толькі дзякуючы купцам і падарожнікам. Ходзяць чуткі, што піраты выкарыстоўваюць навакольле як базу, але афіцыйна пра гэта нічога не гаварылі й ніякіх захадаў не рабілі.
Settlements.Settlement.text.town_BX2	Орчы лягер, які з часам вырас ва ўмацаваную крэпасьць. Гобліны працуюць дзень і ноч, пераплаўляючы нарабаванае ў чалавечкаў дабро на сякалы для хлопцаў.
Settlements.Settlement.text.village_BX2_1	Логава Шэрых Троляў служыць домам групе троляў. Поўную срэбра й золата пячору неўзабаве захапіў Громадрак, а троляў сілаю «пераканалі» далучыцца да зялёнаскурай зграі.
Settlements.Settlement.text.village_BX2_2	Вапняковыя Пагоркі — вялікая каменяломня. Тутэйшыя гобліны-работнікі пакрытыя белым пылам, і хлопцы-лучнікі амаль не адрозьніваюць іх ад чалавечкаў. Тут таксама велізарныя запасы жалеза й вугалю.
Settlements.Settlement.text.castle_BX1	Логава драпежных істотаў, вядомых як хагранімы. Зялёнаскурыя ўзьвялі вакол яго ўмацаваньні. Ніхто ня ведае, хто аддаў загад, але ўсё збудавалі за некалькі дзён. З пляцоў разьні, дзе хагранімы ядуць сваіх ахвяраў, даносяцца гучныя гукі.
Settlements.Settlement.text.castle_village_BX1_1	Поле, названае ў гонар важака статку хагранімаў, служыць паляўнічымі ўгодзьдзямі гэтых мясаедных пачвараў. Навокал багата дзікага лёну, і тут часта можна ўбачыць мясцовых чалавечкаў, што спрабуюць яго зьбіраць. На іхнае няшчасьце, хагранімы ня церпяць чужынцаў на сваёй зямлі.
Settlements.Settlement.text.castle_village_BX1_2	Застава для набегаў і вырабу стрэлаў. З драўніны навакольных лясоў тут часта будуюць аблогавыя машыны.
Settlements.Settlement.text.castle_village_BX1_3	Прырэчны лягер для засадаў на караваны й мясцовых брэтонскіх сялянаў. Здабычу, напрыклад срэбра, зьбіраюць і адпраўляюць у Громадракаву.
Settlements.Settlement.text.castle_village_BX1_4	Кожную Гехаймніснахт орды шкілетаў выходзяць са сваіх курганоў. Нястомная нежыць служыць выдатнай мішэньню для кулакоў тутэйшых оркаў. Хлопцы ж так любяць добрую бойку.
