Settlements.Settlement.text.town_AV1	Аверхайм, сталіца Вялікай правінцыі Аверлянд, — адзін з найстарэйшых гарадоў Імперыі. На месцы сучаснага гораду людзі жылі яшчэ да часоў Сігмара, калі аверляндаў звалі брыгрундамі. Тутэйшыя карабельні асабліва ажыўленыя, бо Авер служыць галоўным гандлёвым шляхам, якім тавары паўросьлікаў з Муту трапляюць у астатнюю Імперыю. Стромкі бераг, на якім стаіць горад, абараняе жыхароў ад паводак і заўсёды быў зручным месцам для пераправы праз Авер. Таму мост Грыфона — адна зь нямногіх пераправаў на шмат міляў навокал для купцоў і падарожнікаў, што кіруюцца на поўнач у Шцірлянд ці на поўдзень у Аверлянд. Над горадам узвышаецца палац Авербург — магутная крэпасьць, збудаваная прыблізна ў час заснаваньня Імперыі; зь яе відаць землі на некалькі міляў вакол гораду. Горад славіцца сваімі загонамі для жывёлы, куды ўрэшце прыганяюць тысячы галоў аверляндзкага быдла, пляцам Пленцэрпляц і, вядома ж, сваім гаспадаром — Марыюсам Літдорфам, вар'ятам-графам Аверлянду.
Settlements.Settlement.text.village_AV1_1	Горад Штрайсэн, што стаіць крыху ніжэй па цячэньні ад зьліцьця Аверу й Ламмеру, вядомы сваім рэвалюцыйным духам і бурлівым мінулым. Тут ёсьць невялікі ўнівэрсытэт і мэдычная школа, сумна вядомыя сваімі выхаванцамі, якія не трымаюцца старых звычаяў. Калісьці Штрайсэн меў уласную гарадзкую хартыю, што давала шмат падатковых ільготаў і права абіраць кіраўнікоў, але яе скасавалі паводле ўгоды з графіняй Людмілай Альптраўм, якая ўратавала горад ад рэвалюцыі на чале са студэнтамі. Унівэрсытэт працуе й цяпер, хоць большасьць жыхароў яшчэ добра памятае чысткі пасьля жорсткага здушэньня паўстаньня Альптраўмамі. Тут дзейнічае паром праз Авер.
Settlements.Settlement.text.village_AV1_2	Лэнгенфельд — галоўнае ўладаньне графіні Кармілы фон Закс. Тутэйшыя жыхары ловяць рыбу ў Аверы, частку ядуць самі, а рэшту сушаць і прадаюць разам з быдлам, зарабляючы сабе на жыцьцё. Дзеля падарожжаў і гандлю праз Авер тут утрымліваюць паром і зьбіраюць плату на карысьць сваёй гаспадыні.
Settlements.Settlement.text.village_AV1_3	На заходнім ускрайку Лесу Плачу ляжыць вёска Бісванг. Яе жыхары кормяцца тым, што вырошчваюць, а астатняе купляюць за грошы ад гандлю. У адрозьненьне ад большасьці аверляндаў, блізкасьць нібыта праклятага лесу зрабіла іх забабоннымі; чужынцам будзе нялёгка заслужыць іхны давер.
Settlements.Settlement.text.village_AV1_4	Горад Хайдэк на скрыжаваньні Старога Шляху Дварфаў збудавалі дварфы некалькі тысячагодзьдзяў таму, у час росквіту сваіх гаспадарстваў. Нешматлікія ацалелыя дварфскія будынкі дасюль служаць людзям, жывым сьведчаньнем будаўнічага майстэрства старажытнай расы. Кажуць, пад Хайдэкам ляжыць мноства дварфскіх катакомбаў, поўных старажытных скарбаў і артэфактаў, што толькі чакаюць, каб іх адчынілі й забралі багацьці.
Settlements.Settlement.text.castle_AV2	Вуперталь — маляўнічы аверляндзкі горад, нібы застылы ў сваім дарагім сэрцу мінулым. Ён вядомы цясьлярствам, добрым півам і элем паводле чалавечых мерак і жыхарамі-аверляндамі, якія шануюць традыцыі. Сюды прыходзіць шмат пілігрымаў і рэўнікаў веры: горад — адна з паўднёвых апораў культу Сігмара, а ягонае капішча прысьвечана Ёзэфу Пабожнаму. Тут таксама ёсьць вялікі храм Вярэны й Сад Мора. Як і ў многіх селішчах уздоўж Верхняга Райку, тут дзейнічае паром, што перавозіць людзей і тавары праз раку ў Аверлянд ці зь яго ў Вісэнлянд.
Settlements.Settlement.text.castle_village_AV2_1	Горад Кольмфэрэ атачаюць роў і каменная агароджа. Гэтым сьціплым горадам кіруе барон Зыгмунд Гіндэнберг, які пільнуе селішча й навакольле з замку Гіндэнбург на суседнім узгорку. Паром перавозіць праз Райк падарожнікаў, што кіруюцца на поўдзень у Вісэнлянд ці на поўнач у Аверлянд.
Settlements.Settlement.text.castle_village_AV2_2	Лонінгбрук, невялікі горад на поўдні Аверлянду, служыць важным прыпынкам для купцоў, што падарожнічаюць Райкам уніз да Марыенбургу й Вялікага Акіяну ці ўверх да дварфскіх гаспадарстваў. Празь яго таксама праходзіць адна зь нямногіх дарог да перавалу Чорнае Полымя. Таму гаспадарка гораду трымаецца на гандлі гэтымі шляхамі, які дапаўняе толькі продаж быдла. Найпрыкметнейшыя будынкі — вялікі заезны двор «Скрыжаваныя Ключы» і храм Вярэны, найбуйнейшы ў горадзе. На жаль, Лонінгбрук таксама даў назву «Лонінгбруцкаму рубіну» — сумна вядомаму гатунку нізкаякаснага віна.
Settlements.Settlement.text.village_AV2_3	Непрыкметная вёска Бернлох, дзе жыве баранэса Альдэр, найбольш славіцца сваім бернлоскім цьвёрдым сырам. Тутэйшыя людзі пераважна гадуюць коз дзеля мяса й сыру, а таксама абслугоўваюць гандаль на дарозе Агбайтэн — Хайдэк.
Settlements.Settlement.text.town_AV3	Горад-крэпасьць Грэнцштат ахоўвае подступы да сумна вядомага перавалу Чорнае Полымя. Празь яго на поўнач вядзе і Стары Шлях Дварфаў. Такое становішча ідэальнае як для гандлю з дварфскімі каракамі, так і для абароны ад зялёнаскурых ды падобнай навалы з-за перавалу. Высокія грозныя муры й вежы ды вялікі купецкі квартал робяць горад на выгляд большым, чым ён ёсьць. Звычайна гасьцей тут больш, чым сталых жыхароў. Дзясятая частка жыхароў — дварфы, што прадстаўляюць свае кланы й пільнуюць чалавечых злодзеяў, якія спрабуюць прадаць у Імперыі скрадзеныя дварфскія артэфакты. Горад таксама вядомы грэнцштацкім віном высокай якасьці, ад якога амаль не бывае пахмельля.
