Settlements.Settlement.text.town_TB1	Талабхайм, у старажытнасьці вядомы як Таальхайм, што азначае «Перамога Тааля», — сталіца Вялікага герцагства Талабэклянд. Ён ляжыць глыбока ў Вялікім Лесе Імперыі й таму атрымаў назву Вока Лесу: падобна воку магутнай буры, кратэр служыць выспаю спакою сярод навакольнай небясьпекі. Сам горад збудаваны ў велізарным неглыбокім кратэры Таальбастон, шмат міляў упоперак, чый край утварае высокі скальны абвод і прыродны мур. Гэты мур надбудавалі й умацавалі шматлікімі высокімі гарматнымі вежамі; ён фактычна пазначае мяжу гораду. Унутры ляжаць шырокія ўрадлівыя палі, прэснае возера й сам велічны горад. Таму, нават калі магутны вораг прарве арміі Талабэклянду, пакуль яго стрымліваюць вялікія муры кратэру, горад і ягоны горды народ могуць вытрымліваць аблогу амаль бясконца. Рака Талабэк абцякае кратэр звонку; ля паўночна-ўсходняга краю муру стаіць умацаваны імперскі горад Талаград з глыбокаю гаваняй для рачных флётаў. Найбуйнейшы храм Талабхайму прысьвечаны Таалю і, у меншай ступені, Раі. Хоць галоўным месцам шанаваньня Тааля застаецца Сьвяты Лес, гарадзкія вернікі цэняць магчымасьць шукаць духоўнага прасьвятленьня без падарожжа на іншы канец кратэру.
Settlements.Settlement.text.village_TB1_1	Занядбаная, поўная заразы дзірка, населеная найбяднейшымі зь бедных, дзе пануюць п'янства й злачыннасьць. Каля 1200 кісьлеўскіх перасяленцаў жывуць ва ўласным кавалачку раю, які называюць Малым Кісьлевам. Кісьлевы й мясцовыя талабэкляндцы амаль не кантактуюць.
Settlements.Settlement.text.village_TB1_2	Вышэй па рацэ Укро жыхары Тойпіцу жывуць згуртаванаю грамадою, дзе кожны дапамагае задавальняць патрэбы іншых. Гасьцей тут мала, а тыя, што прыходзяць, звычайна купляюць драўніну зь мясцовай піларамы.
Settlements.Settlement.text.village_TB1_3	Каля ўскрайку лесу, што дасягае сьцяны талабхаймскага кратэру, жыхары Дрэцу гадуюць кароў. Шмат пастухоў і некалькі вэтэрынараў даглядаюць вялізны статак, што пасьвіцца на палях Дрэцу й вакол іх.
Settlements.Settlement.text.village_TB1_4	Каля вусьця Лохры, ад якой і паходзіць назва, жыхары Лохрафурту займаюцца земляробствам і сьвінагадоўляю. Ваду часта носяць праз усю вёску ад ракі на палі й да шматлікіх сьвіней, што купаюцца ў гразкіх ямах вакол селішча.
Settlements.Settlement.text.town_TB2	Бек, галоўны горад правінцыі пад уладаю графа Ёзэфа фон Бэрынга, звычайна ціхі гандлёвы горад, што вывозіць драўніну зь Вялікага Лесу й сушаную рыбу ды зьбірае плату за карыстаньне прыстанямі. Ад пачатку вайны горад і навакольле запоўніла больш за тысячу перасяленцаў з Остлянду — іх ужо больш, чым саміх гараджанаў. Гэта вельмі абцяжарыла забесьпячэньне, а бойкі паміж мясцовымі й уцекачамі частыя й усё большыя. Граф фон Бэрынг рана падтрымаў графа-электара Фоербаха й цяпер чакае дапамогі ў адказ. Фоербах паслаў у Бек атрад асабістай гвардыі падтрымліваць парадак, але ходзяць чуткі, што хутка прыбудзе большае войска з загадам увайсьці ў Остлянд, каб «аднавіць парадак і дазволіць уцекачам вярнуцца дадому». Парадак пад чыёй уладаю — пытаньне адкрытае.
Settlements.Settlement.text.village_TB2_1	Рыбацкую вёску Фірнаў на беразе Талабэку атачаюць намёты пад колерамі Остлянду. Аднак тут да остляндаў ставяцца інакш, чым у Беку. Хоць іх больш за мясцовых, стараста знайшоў перасяленцам працу: дапамагаць лавіць рыбу, зьбірацца ў паляўнічыя гурты — вядома, з бласлаўленьня сьвятара, — ці апрацоўваць зямлю.
Settlements.Settlement.text.village_TB2_2	Малая вёска з часткаю Вялікага Лесу на ўсходзе й некалькімі ўзгоркамі на поўдні. Жыхары пераважна лесарубы й зарабляюць на даволі прыстойнае жыцьцё гандлем драўнінаю.
Settlements.Settlement.text.village_TB2_3	Лохра абмывае Эртбург з двух бакоў, даючы прыродную абарону з захаду й поўдня. Насельніцтва разнастайнае: паляўнічыя, земляробы, рыбакі й некалькі сьвятароў, якія даглядаюць малую капліцу Тааля.
Settlements.Settlement.text.town_TB3	На Шціры стаіць Кругенхайм, горад, што выгадаваў шмат добрых імперскіх генэралаў сучаснасьці. Ягоныя сяляне забясьпечваюць горад рыбаю й збожжам, а казармы зьмяшчаюць шмат палкоў добра навучаных дзяржаўных ваяроў.
