Settlements.Settlement.text.town_AZ1	Карак-Азгараз, вядомы як «Цьвярдыня Бясстрашных Сякераў», бедны ў параўнаньні з многімі суседнімі дварфскімі цьвярдынямі. Яго заснавалі над срэбнымі й залатымі жыламі, але яны, на жаль, аказаліся зусім небагатымі. Празь няспынную пагрозу зялёнаскурых кароль Турынгар Сякальнік Оркаў увесь час бароніцца й наступае, на вялікае незадавальненьне даўгабародаў.
Settlements.Settlement.text.village_AZ1_1	Рудня Азрылнар, у перакладзе «Срэбны Ўсход Сонца», здаўна служыць найбагацейшаю крыніцаю срэбра для даві Карак-Азгаразу. Зь яго дварфы вырабляюць вытанчаныя ўпрыгожаньні й адпраўляюць гандлёвыя караваны ў Брэтонію ды Імперыю, наладжваючы сувязі й, што важней, атрымліваючы золата.
Settlements.Settlement.text.village_AZ1_2	Малая застава на ўскрайку гораў, Лангк Мінгол, ці «Доўгая Вартаўнічая Вежа», служыць найлепшым назіральным пунктам для дварфскіх выведнікаў. Яны сочаць за варожымі набегамі, пакуль работнікі ўнізе высякаюць лес на схіле.
Settlements.Settlement.text.castle_AZ1	Дал Дронг, ці Старая Прорва, — малая горная крэпасьць каля расколіны, што здаўна служыць магілаю ўсім, каму хапіла неразважнасьці аблажыць замак. Крэпкія абаронцы-даві ніколі не гублялі цьвярдыні й не зьбіраюцца аддаваць яе нейкім «уркам».
Settlements.Settlement.text.castle_village_AZ1_1	Дал Экрунд, у перакладзе «Старая Лесьвіца», — малая застава, адмыслова прызначаная пільнаваць лесьвіцу ад няпрошаных гасьцей з Падземнага Шляху, каб паганыя істоты не маглі блукаць навокал і рабаваць суседнія лягеры.
Settlements.Settlement.text.castle_village_AZ1_2	Хаз Грунгангаз служыць галоўнаю жалезнаю капальняю Карак-Азгаразу. Таму гэта самая людная застава, якая адначасова служыць лягерам, капальняю й абарончым пунктам на выпадак варожай спробы парушыць пастаўкі.
Settlements.Settlement.text.castle_AZ2	З глыбіні замкавых заляў даносіцца звон мэталу: кавалі даглядаюць рыштунак і саму цьвярдыню. Гук папярэджвае зялёнаскурых, гоблінаў і іншых паганых істотаў, што яны тут не адны. Многія дварфскія вандроўнікі на глыбінных сьцежках празвалі замак Рыказ Унгор, ці «Пячора Малатоў». Назва пакрысе прыжылася сярод гарнізону, які прыняў яе з гонарам.
Settlements.Settlement.text.castle_village_AZ2_1	На самым высокім уступе Гнездавога Піку ляжыць мелкае возера Медзяная Чаша. Сярод суровых і небясьпечных вяршыняў блукаюць патрулі зялёнаскурых, ня ведаючы, што проста над імі стаіць застава дварфскіх рэйнджараў. Тут гадуюць авечак, чыё мяса й воўна кормяць і апранаюць даві Карак-Азгаразу.
Settlements.Settlement.text.castle_village_AZ2_2	Проста насупраць вялікай цьвярдыні Карак-Азгараз ляжыць малая дварфская застава Клінгаклунг. Яе жыхары зьбіраюць для цьвярдыні дровы й матэрыялы для разьбы. Адсюль і назва Клінгаклунг — «Дом Разца».
Settlements.Settlement.text.town_NO1	Найбуйнейшая цьвярдыня Шэрых Гораў — Карак-Норн, што на кхазалідзе азначае «Цьвярдыня Бясплоднай Зямлі». Яна стаіць на лясістай гары, акружанай далінамі. Лічыцца, што гэта першая цьвярдыня, якой кіравала дварфская каралева. Населеная кланамі-перасяленцамі з загінулай цьвярдыні гары Срэбная Дзіда й вартавых вежаў перавалу Шалёнага Сабакі, Карак-Норн ляжыць над адзінымі значнымі пакладамі мэталаў і паўкаштоўных камянёў у Шэрых Горах. Цьвярдыня займае выгаднае стратэгічнае месца: яе верхні ярус бачны на плято высока над лесам Атэль Лорэн.
Settlements.Settlement.text.village_NO1_1	Малая застава для адпачынку на Гранітнай дарозе каля Карак-Норну. На сьцежках сустракаецца шмат авечак.
Settlements.Settlement.text.village_NO1_2	Малалюдная вёска, дзе разам жывуць людзі й дварфы. Тут ёсьць гасьцінны заезны двор. Большасьць жыхароў — шахтары.
Settlements.Settlement.text.village_NO1_3	Небясьпечная мясцовасьць праз жвір і хісткія камяні. Некаторыя дварфскія гільдыі ахоўваюць яе й папярэджваюць падарожнікаў пра небясьпеку.
Settlements.Settlement.text.castle_NO1	Умацаваная дварфская застава Карак-Элгазунд пільнуе дарогу Грагрут. Яна таксама бароніць шахтараў і купцоў на ростанях Карак-Норну ад нападаў зялёнаскурых.
Settlements.Settlement.text.castle_village_NO3_1	Гандлёвы асяродак дварфаў і людзей; на тутэйшым кірмашы шмат медзі.
Settlements.Settlement.text.castle_village_NO1_2	Дварфская вартаўнічая вежа пад аховаю невялікага атраду рэйнджараў, якія патрулююць навакольле. Побач амаль нічога няма, апроч камянёў.
Settlements.Settlement.text.castle_NO2	Умацаваная зброевая кузьня, дзе вырабляюць большасьць зброі Карак-Норну.
Settlements.Settlement.text.castle_village_NO2_1	Заснаваны дварфамі, але населены пераважна людзьмі Топердэйл — квітнеючая вёска, якая прапануе дах і ложак кожнаму падарожніку.
Settlements.Settlement.text.town_ZI1	Карак-Зіфлін — малая дварфская цьвярдыня ў Шэрых Горах, на поўнач ад перавалу Ўкус Сякеры, што падзяляе Брэтонію й Імперыю. Большасьць жыхароў працуе з мэталам, займаючыся рамяством і кавальствам.
Settlements.Settlement.text.village_ZI1_1	Гэтая гандлёвая вёска высечаная ў схіле гары й насамрэч меншая, чым здаецца.
Settlements.Settlement.text.village_ZI1_2	Дварфская земляробчая вёска зь пякарнямі, якія прапануюць пажыўную выпечку.
Settlements.Settlement.text.castle_ZI1	Збудаваная людзьмі вежа над перавалам Крывы Калідор у Шэрых Горах. Яе ўзьвялі на дварфскай зямлі без дазволу. Імпэратар вярнуў яе дварфам, і цяпер яны дазваляюць чалавечаму гарнізону несьці тут службу пад сваім кіраўніцтвам.
Settlements.Settlement.text.castle_village_ZI1_1	Грунг Гандаз — капальня медзі й гліны. У непагадзь яе зачыняюць празь ненадзейную столь і апорныя бэлькі.
Settlements.Settlement.text.castle_village_ZI1_2	Сумеснае селішча людзей і дварфаў, дзе адбываецца большая частка гандлю паміж Вісэнляндам і Карак-Зіфлінам. Жалеза з капальняў прадаюць людзям у абмен на збожжа й мяса.
Settlements.Settlement.text.castle_ZI2	Крэпасьць над перавалам Мандыдзье, якая бароніць гаспадарства ад пагрозаў з Атэль Лорэну й поўдня.
