Settlements.Settlement.text.town_GX1	Замак Жызарэ стаіць на хрыбце крыху на поўнач ад упадзеньня Ўазы ў Грымэры. Мур даўжынёю ў мілю атачае два вялікія данжоны й мноства гаспадарчых будынкаў. Герцаг Гаген рэдка бывае ў замку ці горадзе пад ім: звычайна ён у Куроне або ў паходзе. Таму ягоны загаднік, лорд Гінкмар, жыве ў адным данжоне, а другі пустуе. Горад цягнецца ад рачных берагоў да замкавага хрыбта. Тут больш імперскіх і вэйстляндзкіх купцоў, чым у любым іншым брэтонскім горадзе; магчыма, гэта адзінае месца ў сьвеце, дзе імя Марыенбургу не нагадвае пра марскія караблі. На вуліцах прыгожыя купецкія дамы ціснуцца да жахлівых даходных камяніцаў і занядбаных жытлаў, многія зь якіх таксама некалі належалі заможным купцам. Кажуць, у Жызарэ купецкія сем'і захоўваюць багацьце толькі адно пакаленьне. Праз сваё становішча горад і замак за доўгую гісторыю перажылі шмат аблогаў, але кожны рыцар герцагства адразу скажа: дзякуючы адважным рыцарам ён ні разу ня ўпаў.
Settlements.Settlement.text.village_GX1_1	На паўночны ўсход ад замку Жызарэ, крыху ўбаку ад галоўнай дарогі, ляжыць пастуховая вёска Пьерлат. Зямля ня надта ўрадлівая, але схілы й раўніны выдатныя для гадоўлі статкаў.
Settlements.Settlement.text.village_GX1_2	Проста на дарозе паміж замкамі Жызарэ й Дэфлёў ляжыць Эрнэ. Хоць людзі жывуць пераважна з жывёлагадоўлі, становішча пры дарозе робіць вёску зручным прыпынкам і на шляху ў Імперыю, і ўглыб Брэтоніі.
Settlements.Settlement.text.town_GX2	Высока на схіле гары ў Бледных Сёстрах, каля вытокаў Уазы, стаіць малы Амон. Тут няма сталай сядзібы ягонага гаспадара, герцага Гагена, таму ўсе ўмацаваньні й будынкі за стагодзьдзі ўзьвялі самі сяляне. Гэта адзіны прыпынак на сьцежцы ў даліну Фларыд, адкуль шмат шляхцічаў спрабавалі фінансаваць далейшае засяленьне Бледных Сясьцёр. Усе спробы праваліліся праз суровыя зімы ці набегі зялёнаскурых, таму новых спробаў даўно не было.
Settlements.Settlement.text.village_GX2_1	Вёска Фларыд ляжыць пасярод аднайменнай даліны, цяжкадаступнай нават паводле горных мерак. Даліна ўнікальна разьмешчаная й затрымлівае сонечнае сьвятло, таму тут незвычайна цёпла. Сьнег выпадае толькі ў найхаладнейшыя зімы, а кветкі цьвітуць большую частку году. Ручай з гораў на поўдні абрашае даліну, потым падае прыгожым вадаспадам да вытокаў Санэ ўнізе. Глеба нібы надае вінаграду асаблівы смак. Кажуць, да яго трэба прызвычаіцца, але многія знаўцы прыяжджаюць здалёк, каб яго набыць.
Settlements.Settlement.text.village_GX2_2	На паўдарозе ўгару да Амону, уздоўж верхняй Уазы, ляжыць гарняцкі Паль. Гэта адзін з трох удалых прыкладаў брэтонскага засяленьня Бледных Сясьцёр; астатнія — сам Амон і Фларыд.
Settlements.Settlement.text.castle_GX1	Замак Уазіён стаіць на вяршыні хрыбта й ахоўвае дарогу ўздоўж падножжа Бледных Сясьцёр да Жызарэ. Гэта сьціплае месца на ўскрайку Ардэнскага Лесу, адкуль пераважна сочаць за вайсковымі статкамі зьвералюдаў і ВАААГХамі зялёнаскурых. Крыху вышэй на хрыбце ляжыць вялікі абшар руінаў. Мясцовыя завуць іх «палацам Уазіён», дзе некалі трымаў двор адзін зь вялікіх брэтонскіх каралёў. Хоць вы ніколі ня чулі ні пра палац, ні пра ягонага караля, дык ведаеце, што шмат чаго яшчэ ня ведаеце.
Settlements.Settlement.text.castle_village_GX1_1	Уазій ляжыць у даліне паміж хрыбтом Уазіён і Бледнымі Сёстрамі. Гэта ціхае месца, дзе баяцца чужынцаў і гораў над сабою. Адна зь нямногіх брэтонскіх вёсак, што выжылі ў гэтай частцы гораў, яна спазнала лютасьць і валацугаў, і зялёнаскурых.
Settlements.Settlement.text.castle_GX2	Замак Дэфлёў ахоўвае мяжу паміж басэйнам Райку й Брэтоніяй. Ён стаіць праз Жызарэскі Праход насупраць фартэцы Бергбрэс. Замку й ягонаму гаспадару, маркізу Дэфлёву, даручана спыняць кантрабандыстаў і нягоднікаў, якія спрабуюць прабрацца ў Брэтонію ці ўцячы зь яе.
Settlements.Settlement.text.castle_village_GX2_1	Фуэнан — малая грамада пры дарозе каля замку Дэфлёў. Большасьць падарожнікаў ідзе далей да Эрнэ ці іншых мясьцінаў, але становішча прыносіць вёсцы дастаткова грошай, каб пракарміцца, хоць і не разбагацець.
Settlements.Settlement.text.castle_village_GX2_2	Бетон стаіць ля падножжа паўднёвых Бледных Сясьцёр. Большасьць людзей жыве звычайным брэтонскім жыцьцём, апрацоўваючы зямлю, але некаторыя сяляне пасьпяхова знаходзяць каштоўныя мэталы ў суседніх гарах.
Settlements.Settlement.text.castle_GX3	На Грымэры на поўдзень ад Жызарэ стаіць старажытны замак Ардэ. Яго даўно заснавалі для аховы рачных подступаў да Музільёну й адтуль. Цяпер замак уваходзіць у Санітарны Кардон як галоўная фартэца гэтага краю.
Settlements.Settlement.text.castle_village_GX3_1	Жыхары Баншану нарыхтоўваюць драўніну для Жызарэ й жывуць сьціпла. Хоць ім плаціць сам герцаг, лес не прыносіць вялікага багацьця, асабліва перад шматлікімі пагрозамі з суседняга балота й Ардэнскага Лесу.
Settlements.Settlement.text.town_AS1	Замак Артуа — вялікі горад-крэпасьць, які самотна пільнуе Ардэнскі Лес, безь вёсак за мурамі. Гэта герцагская сталіца Артуа й галоўная база Шыльфруа, хоць часьцей яго можна сустрэць на паляваньні на зьвералюдаў. За вялікімі абарончымі мурамі хаваюцца ўнушальны данжон і шырокі дзядзінец для шматлікіх рыцараў і конных ёмэнаў. Таму патрэбныя няспынныя пастаўкі прыпасаў, і паток вазоў зь імі амаль не перапыняецца.
Settlements.Settlement.text.village_AS1_1	Пяць гадоў таму гэта была звычайная вёска: гаротныя сяляне ледзь выжывалі, забясьпечваючы пана. Усё зьмянілася, калі скавены атруцілі ваду. Людзі пачалі мутаваць, і скавены напалі. На іхную бяду, сэр Мадрэган, які таксама пачаў мяняцца, адбіў напад. Неўзабаве ва Ўэсэне пакаралі сьмерцю тых, чый розум быў безнадзейна скажоны. Гэта быў чорны дзень іхнай гісторыі. Цяпер вёска стала растучым прытулкам для зьнявечаных і мутантаў. Герцаг ня супраць: ён амаль не заўважае розьніцы.
Settlements.Settlement.text.village_AS1_2	Адна зь нямногіх вёсак, абнесеных умацаваным мурам. Жыхары ганарацца вялікім саборам Лэдзі, але ён хавае таямніцу: у задняй частцы, за замкнёнымі дзьвярыма пад аховаю рыцараў-пустэльнікаў, ляжыць адзін са сьвятых тэкстаў Лэдзі, які дазволена бачыць толькі Рыцарам Грааля. Зьвералюды адчуваюць ягоную аўру чысьціні й часта нападаюць. Пакуль без посьпеху: мясцовы герцаг звычайна выяжджае ўтаптаць іх у гразь, а калі ён не прыходзіць, сяляне й самі добра валодаюць лукам.
Settlements.Settlement.text.town_AS2	Ларэ зусім нядаўна атрымаў статус гораду дзякуючы новым брукаваным дарогам да галоўных гандлёвых шляхоў. Тут няблага жыць: амаль да ўсіх ставяцца аднолькава, дарогі чыстыя, будынкі дагледжаныя, злачыннасьць нізкая. Вядома, Ларэ мае таямніцы. Калі горад расьце занадта хутка, бедных зьбіраюць і загадваюць сысьці. Выгнаньнікаў, якіх знаходзяць надта блізка, адразу караюць сьмерцю. Жыхары Ларэ ўсяляк стараюцца гэтага не заўважаць.
Settlements.Settlement.text.village_AS2_1	Амбрыкур — важная вёска паміж Ларэ й галоўным гандлёвым шляхам, да якога яна прымыкае. Ад будаўніцтва брукаванай дарогі празь вёску тут стала больш караванаў. Вёска дае ім ежу й начлег перад шляхам у Ларэ.
Settlements.Settlement.text.village_AS2_2	Ланэстэр — вялікая грамада земляробаў і пастухоў. Замак Артуа на паўночным усходзе й Ларэ на паўднёвым захадзе робяць яе адносна бясьпечнай ад зьнешніх пагрозаў. Падарожнікаў нямала, але праз занядбанасьць вёскі яны рэдка затрымліваюцца.
Settlements.Settlement.text.castle_AS1	Замак Арас некалі быў прыгожым горадам-крэпасьцю. Але асабліва моцная армія зьвералюдаў спустошыла поўдзень Артуа й аблажыла яго. Шэдэўры дойлідзтва рушыліся пад камянямі цыгораў, гаргоны ўсё ператваралі ў пыл, а джабэрслайты нязграбна ўрэзваліся ў цудоўныя статуі. Калі б ня сэр Хладэга, горад зьнішчылі б цалкам. Ён павёў атаку глыбока ў шэрагі зьвералюдаў, такую магутную, што паваліліся нават цыгоры. Гукі разьні й сьмерці выманілі астатніх пачвараў з гораду, і пасьля эпічнай бітвы рыцар забіў іх усіх. Рэшткі гораду былі ўратаваныя. З руінаў збудавалі замак, які дасюль пільнуе паўднёвае Артуа.
Settlements.Settlement.text.castle_village_AS1_1	У мінулыя часы Гэнган быў месцам многіх бітваў зь зялёнаскурымі, зьвералюдамі й нежыцьцю. Цяпер муры разбураюцца, гарнізон амаль зьнік, дамы занядбаныя. Але капліца такая ж велічная, як пры заснаваньні, і падтрымлівае дух людзей. Жыхары здольныя бараніцца самі й маюць дастаткова ежы.
