Settlements.Settlement.text.town_SY1	Былая імперская сталіца Сыльваніі за стагодзьдзі перажыла шмат узрушэньняў. Калісьці тут жыў імперскі граф-электар Ота фон Драк. Пасьля ўзьнікненьня кроўнай лініі фон Карштайнаў замак стаў асяродкам вампірскай улады ў Старым Сьвеце. Ён заплямлены крывёю ўсіх патрыярхаў фон Карштайнаў, што змагаліся за права стаць ягоным наступным гаспадаром. Цяпер тут жыве Манфрэд фон Карштайн. Гэта цёмнае логава жахаў і акультызму. Шукальнікі прыгодаў часта ўрываюцца ў замак, прагнучы завалодаць ягонымі таямніцамі. Большасьць знаходзіць жахлівую сьмерць у праклятых залях.
Settlements.Settlement.text.village_SY1_1	Горад Дракенхоф калісьці лічыўся сьветачам культуры Імперыі. Але пасьля злавеснага захопу Сыльваніі графамі-вампірамі высокія шпілі замку Дракенхоф, што раней натхнялі людзей, цяпер пагрозьліва навісаюць над імі. Жыхары прыгнечаныя ўладаю роду фон Карштайнаў, які хавае ў горадзе свае небясьпечныя, тагасьветныя набыткі. Людзі служаць перакускаю для вампіраў, што праходзяць міма. Кожны цёмны кут — логава незьлічоных невыказных жахаў, якія палююць на гараджанаў ад змроку да сьвітанку.
Settlements.Settlement.text.village_SY1_2	Нахтхафен — вельмі нецікавае месца. Менавіта так, як падабаецца ягонай гаспадыні, графіні Габрыэле фон Бундэбад. Нахтхафен ня ўмешваецца ў дробныя звады вампірскіх інтрыгаў і не шукае вайны з Імперыяй. Гэта проста ціхая, звычайная вёска. Нічога цікавага. Толькі смачныя сяляне, занятыя сваімі справамі, пакуль не настане час карміць гаспадароў.
Settlements.Settlement.text.village_SY1_3	У Фольбургу адбылося невялікае паўстаньне сьмяротных сялянаў супраць свайго вампірскага гаспадара. Яны жахліва разарвалі графа Адуль фон Конфрыда, але з апошнім уздыхам ён пакінуў праклён. Плоць сялянаў пачала паволі гніць, аднак жыцьцё не пакідала іхных целаў. Яны сталі вечнымі рабамі мёртвага гаспадара. Цяпер гэта звар'яцелыя шкілеты, што блукаюць па сваіх былых хатах, разыгрываючы танную пародыю на жыцьцё. І лепей не нагадваць ім, кім яны сталі.
Settlements.Settlement.text.village_SY1_4	Герхоф ня сьпіць. Ягоны паранаідальны вампір, граф Ёган фон Гоаль, забараніў сон. Нібыта хітрая старая ведзьма пракляла графа, але ніхто, акрамя яго самога, ня можа гэтага пацьвердзіць. Кажуць, сонны сьмяротны мусіць жорстка забіць фон Гоаля. Таму той забараніў спаць. Сьмяротныя гараджане нэрвовыя й палахлівыя: яны крадком дрэмлюць гадзіну-другую ў цёмных закутках. Ім загадана няспынна выглядваць забойцу свайго баязьлівага гаспадара.
Settlements.Settlement.text.castle_SY1	Пра замак Тэмплехоф ходзяць паданьні. Калісьці тут жыла жорсткая графіня Эмануэль фон Тэмплехоф. Падчас змрочнай, страшнай бітвы з дварфамі, што аблажылі яе сядзібу, яна заліла замак нячыстай магіяй, ахінуўшы навакольле вечнаю ноччу. Аднак непахісныя дварфы не адступілі. Нягледзячы на вялікія страты, яны забілі ліхую графіню ў замку. Кажуць, яе пакутлівыя крыкі яшчэ доўга разносіліся залямі пасьля таго, як дварфы пакінулі там руны супраць цёмнай магіі. Нядаўна стала вядома, што некаторыя руны страцілі сілу. І ў замку зноў варушацца цёмныя істоты пад хор крыкаў.
Settlements.Settlement.text.castle_village_SY1_1	Тэмплехоф бачыў шмат кашмараў. Вёска, што раней была пад уладаю графіні-вампіркі Эмануэль фон Тэмплехоф, нядаўна стала домам для групы Сьветлых Магаў. Хоць жыхары чапляюцца за іх як за ратавальнікаў, яны дасюль шэпчуцца пра здань. Паданьне пра Шаптлівую Нэль добра вядомае тут: агідная здань перасьледуе горад і навакольле, крадзе дзяцей і забівае людзей. Нібыта ўсё тут належыць ёй.
Settlements.Settlement.text.castle_village_SY1_2	Ванхальдэнхоф — гаротная пляма на мапе Сыльваніі. Яго заснавалі для аховы замку Ванхальдэншлосэ й ягонага гаспадара, некраманта Фрыдрыха ван Галя. Калі замак заняпаў, вёска засталася месцам, дзе сыльванскія вампіры кормяцца яе жыхарамі й мучаць іх. Да сялянаў ставяцца амаль як да быдла на вольным выпасе.
Settlements.Settlement.text.town_SY2	На думку многіх графаў-вампіраў, Вальдэнхоф — сапраўдны асяродак улады Сыльваніі. Тут жыве шмат вампіраў, і менавіта тут была сядзіба Ўлада. Але часы мяняюцца. Манфрэд жыве ў Дракенхофе. Хоць Вальдэнхоф дасюль важны й поўны нежыці, ён саступае Дракенхофу. Горад ахутаны густым, нязьменным змрокам. Над зямлёю вісіць гаротная, спустошаная атмасфэра. Усе сьмяротныя ў горадзе проста жывуць дзень пры дні. Чакаючы сьмерці.
Settlements.Settlement.text.village_SY2_1	Яшчэ адно спустошанае, гаротнае месца. Сяляне для суседніх фон Карштайнаў — усяго толькі перакуска. Хоць у Мікальсдорфе й насьпявалі паўстаньні, іх душылі столькі разоў, што жыхары ператварыліся ў няшчасныя, сумныя істоты. Яны брыдуць па жыцьці без надзеі на ратунак.
